Region,Fold,Model,Penalty,AUROC,CalibrationSlope,CalibrationIntercept
2,4,Centralized,none,0.8376358695652174,1.0503728759588378,0.08183768537789389
2,4,FL,none,0.8379156010230179,1.0574643686425882,0.08706690633160925
2,4,FL_recal,none,0.8379156010230179,1.0574643686428942,0.07980506799740518
2,5,Local,none,0.7441656010230179,0.6305101452657046,-0.06975422460291553
2,5,Centralized,none,0.7500799232736572,0.7740340917161082,0.0501932775094567
2,5,FL,none,0.7490009590792839,0.7741177871859511,0.05417193935233471
2,5,FL_recal,none,0.7490009590792839,0.7741177871859511,0.04691010101810858
3,1,Local,none,0.8141197497765862,0.8715700480678116,-0.08780396958413736
3,1,Centralized,none,0.8194816800714924,0.93324943829404,-0.086188120068831
3,1,FL,none,0.818669266390446,0.9321385342861124,-0.08085825908386919
3,1,FL_recal,none,0.818669266390446,0.9321385342861123,-0.08556876084246101
3,2,Local,none,0.7916971321797059,0.8536600240288467,0.10124359448434832
3,2,Centralized,none,0.8006336826712162,0.8589694736225453,0.07281906694965333
3,2,FL,none,0.8015273377203672,0.8581918510575602,0.07899199038929085
3,2,FL_recal,none,0.8015273377203672,0.8581918510575608,0.07428148863069917
3,3,Local,none,0.8520594686814525,1.083821663725614,0.09060668335590916
3,3,Centralized,none,0.8739133967016005,1.177505081061185,0.08480262416286354
3,3,FL,none,0.8761881550085303,1.1820219307342055,0.0871530187736723
3,3,FL_recal,none,0.8761881550085303,1.1820219307342057,0.08244251701508049
3,4,Local,none,0.8416605735640588,1.0073113855553228,-0.026838408587916803
3,4,Centralized,none,0.8620521569583232,1.0449686263877298,-0.07139035129442738
3,4,FL,none,0.8619709155902185,1.052488110237383,-0.06679893919687013
3,4,FL_recal,none,0.8619709155902185,1.052488110237383,-0.07150944095538053
3,5,Local,none,0.7624130297280203,0.7781942783665314,-0.02811136079981247
3,5,Centralized,none,0.7727703984819735,0.8573858020258607,-0.0007370038213302003
3,5,FL,none,0.7718216318785579,0.8584456034261736,0.005348040744797394
3,5,FL_recal,none,0.7718216318785579,0.8584456034261735,0.0006375389862103483
4,1,Local,none,0.8219839371155161,0.8061367120927069,-0.020103992805793176
4,1,Centralized,none,0.8339883800410116,1.046978825474949,0.15517571650279244
4,1,FL,none,0.8340738209159262,1.0483273589408697,0.16163168074885872
4,1,FL_recal,none,0.8340738209159262,1.0483273589408695,0.15443186475706652
4,2,Local,none,0.8685959083755901,1.2773543533156764,0.142059774360363
4,2,Centralized,none,0.8737104388879174,1.4306517229965197,0.21568824618771906
4,2,FL,none,0.8732732995278895,1.4292104599818036,0.21948294641601326
4,2,FL_recal,none,0.8732732995278895,1.4292104599818034,0.21228313042422087
4,3,Local,none,0.8244448330127645,0.8367552490842988,0.0015130526929689428
4,3,Centralized,none,0.8295593635250919,1.0631324454723423,0.1668678552985992
4,3,FL,none,0.8286850848050359,1.0604078233127736,0.17132931962292716
4,3,FL_recal,none,0.8286850848050359,1.0604078233127734,0.16412950363113482
4,4,Local,none,0.8101940898758524,0.8981442539609169,-0.049411747098505196
4,4,Centralized,none,0.8111120825319111,1.0455221263970136,0.11210748598681242
4,4,FL,none,0.8108935128518971,1.042108563148087,0.11895962465392682
4,4,FL_recal,none,0.8108935128518971,1.0421085631480873,0.11175980866213467
4,5,Local,none,0.8382554357130628,0.9712172965994152,-0.0578414024911766
4,5,Centralized,none,0.8365005992124637,1.1314601021581752,0.08667966095214365
4,5,FL,none,0.8362437938709125,1.1323152133912908,0.09067294787103017
4,5,FL_recal,none,0.8362437938709125,1.1323152133912906,0.08347313187923777
5,1,Local,none,0.7955920484010371,0.6747394041026001,-0.3066110024510521
5,1,Centralized,none,0.8086646499567848,0.7856776038558707,-0.06900658976636043
5,1,FL,none,0.807152117545376,0.7894303724750298,-0.056603554393712195
5,1,FL_recal,none,0.807152117545376,0.7894303724750743,-0.06465220572332554
5,2,Local,none,0.839019300991132,1.1592377930890025,0.12738792568191393
5,2,Centralized,none,0.82660406885759,1.1067017468711515,0.1450748128459403
5,2,FL,none,0.8267083985393845,1.1113523804288743,0.15551211651070357
5,2,FL_recal,none,0.8267083985393845,1.111352380428874,0.1474634651810226
5,3,Local,none,0.8350547730829421,1.1367812218044606,0.0890043173240879
5,3,Centralized,none,0.854564423578508,1.2549131670766664,0.2043992142220952
5,3,FL,none,0.8535211267605634,1.2607322466616302,0.21701981454688016
5,3,FL_recal,none,0.8535211267605634,1.26073224666163,0.20897116321719933
5,4,Local,none,0.778925404277517,0.7707779735534982,-0.03498350628333599
5,4,Centralized,none,0.7728742827334376,0.8250598061339968,0.09071961993429344
5,4,FL,none,0.7727699530516432,0.827385379774851,0.10229833713632153
5,4,FL_recal,none,0.7727699530516432,0.8273853797748509,0.09424968580664073
5,5,Local,none,0.8471289274106175,1.1135876868809875,0.03130042844399715
5,5,Centralized,none,0.8595882990249187,1.0976704049784067,0.06723719436809876
5,5,FL,none,0.8614301191765981,1.103351993225586,0.07912458528884475
5,5,FL_recal,none,0.8614301191765981,1.1033519932255862,0.07107593395916377
6,1,Local,none,0.8390166534496432,1.2634665046935158,0.05257917632678957
6,1,Centralized,none,0.8314829500396511,1.0885991675774378,0.24351720206203398
6,1,FL,none,0.83055775839281,1.0899075305223338,0.2554552706050911
6,1,FL_recal,none,0.83055775839281,1.0899075305223338,0.24915339239161882
6,2,Local,none,0.8158868622786148,0.9406359489839498,-0.11192209162585634
6,2,Centralized,none,0.7980438805181074,0.8205198047888835,0.09496674588785392
6,2,FL,none,0.7936822627544277,0.8179014870667075,0.10774426337081278
6,2,FL_recal,none,0.7936822627544277,0.8179014870667072,0.1014423851573405
6,3,Local,none,0.7642401021711367,0.8037294853655037,-0.016538397495206365
6,3,Centralized,none,0.7848020434227331,0.8032893265055814,0.21073013843270383
6,3,FL,none,0.7831417624521073,0.8064173993721332,0.22614318184783036
6,3,FL_recal,none,0.7831417624521073,0.8064173993721332,0.2198413036343582
6,4,Local,none,0.7328224776500638,0.8400098190137778,0.038883703948809176
6,4,Centralized,none,0.7455938697318008,0.8723794432139312,0.23050655481545845
6,4,FL,none,0.7450830140485313,0.874853465869831,0.2410868661066522
6,4,FL_recal,none,0.7450830140485313,0.8748534658698311,0.2347849878931798
6,5,Local,none,0.7277139208173691,0.6237503319402581,-0.018587253721516695
6,5,Centralized,none,0.7897828863346105,0.7427431179006289,0.19153847092103227
6,5,FL,none,0.7899106002554278,0.7432811694983303,0.20596975195599768
6,5,FL_recal,none,0.7899106002554278,0.7432811694983306,0.19966787374252548
7,1,Local,none,0.7744169096209913,0.836634975310961,0.014290941381143826
7,1,Centralized,none,0.7950680272108843,0.8996513588736927,0.03654065109043206
7,1,FL,none,0.7945821185617103,0.9007169736527487,0.04109850553797178
