ValidationRegion,Source,Penalty,AUROC,CalibrationSlope,CalibrationIntercept,AUROC_lower,AUROC_upper,CalibrationSlope_lower,CalibrationSlope_upper,CalibrationIntercept_lower,CalibrationIntercept_upper
5,13,none,0.7980551039761566,0.8040990589298166,0.28483548974847,0.7560248062006165,0.8380782818830455,0.6717413396995102,0.9587587402891674,0.059878298004020246,0.4704596998345265
5,14,none,0.8171103434261329,0.9645698583345291,0.008223131008692484,0.7767829183692546,0.8540680229370561,0.8047224705907983,1.133767419241608,-0.2002851103682553,0.18654988513267126
5,15,none,0.8134059811691391,0.9334621571923567,0.09625785906971673,0.7717155308444408,0.8510708722984959,0.7776950374976357,1.101790769787171,-0.11635232085517482,0.27274741766062205
5,16,none,0.8126735758314706,1.0491965686056084,-0.11903793929480293,0.7695508592988943,0.8506005061697561,0.8709347472230989,1.2315418131509108,-0.3304810754667209,0.0593436192259378
5,Centralized,none,0.8217249204091309,0.9780912565762784,0.089217452025014,0.7805642292730294,0.8583952647020661,0.8177093486665258,1.155930083382957,-0.1215318209647242,0.26843771388788434
5,FL,none,0.8213650680755944,0.9821573422096812,0.10099849887508512,0.7801679976681161,0.8577689764388485,0.8200479338961787,1.1595726430408015,-0.10859391024821485,0.27987385572870377
5,FL_recal,none,0.8213650680755944,0.9821573422096814,0.09294984754540421,0.7801679976681161,0.8577689764388485,0.8200479338961922,1.1595726430408013,-0.11664256157789567,0.2718252043990229
6,1,none,0.78229147248286,0.6583116252437017,0.20183232357744083,0.7389741001064228,0.8241466088171923,0.5503083928058257,0.7980728605448784,-0.0436680720336371,0.4226911349489258
6,2,none,0.7873868555686737,0.8366316782943238,0.08914660315326658,0.7465525254972316,0.8297196324045747,0.6948645036807997,1.006567019836911,-0.1210239051174637,0.28287907495106535
6,3,none,0.7921404751548292,0.8419787107922888,0.1892109908445943,0.7518148947540862,0.8326728444125434,0.7037985227353276,1.0088296794497678,-0.030063892064839066,0.3913354656115967
6,4,none,0.7918608504732907,0.7648173135304741,-0.023939967462712507,0.7499007519925432,0.8334588786440805,0.6413660922981729,0.916601798010391,-0.25703951225292115,0.18487869520607697
6,5,none,0.7797903850535429,0.8015315718832862,0.2643948029066851,0.7363285229958761,0.823948911227187,0.6670471624231525,0.9602937853326653,0.040954929794431584,0.47411182399091617
6,7,none,0.7818979266347688,0.8397192778969391,0.2757341337792829,0.7391462882896309,0.8260656605827836,0.6952528368341573,1.0083298163012915,0.06467453401239268,0.4726640343390127
6,8,none,0.786428882122662,0.7642297187085381,0.48069762405459016,0.7447310158526681,0.8263953438171359,0.6383339940484414,0.915655279503103,0.24476924090668284,0.6916107088519833
6,9,none,0.7835083576710371,0.713689621833191,0.2790677547002674,0.7415728735113273,0.8232865638516967,0.5976243909779939,0.8468829335696868,0.04118927788354692,0.4900009671179388
6,10,none,0.7586528304231653,0.7460931316000107,0.18342464471114203,0.7155813099810094,0.8011531776031917,0.6084884393417617,0.9027342014190697,-0.028633247794592975,0.38259539975612544
6,11,none,0.7753008554443961,0.7572702398765624,0.2107203773022035,0.7314034188076923,0.8171470536281044,0.6192007861146817,0.9096492640052801,-0.013752811207812566,0.40961136281922955
